id,id_imsi,id_session_time,id_route_test_label,id_location_label,id_test_type,id_log_time
542020041221088+20250828105848+Fiji-Nadi-LTE-DL-D!20250828105816,542020041221088,2025-08-28 10:58:48,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:58:16
542020041221088+20250828113351+Fiji-Nadi-LTE-DL-D!20250828110026,542020041221088,2025-08-28 11:33:51,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:00:26
542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,542020041221088,2025-08-28 11:35:51,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:02:38
542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,542020041221088,2025-08-28 11:36:31,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:04:48
542020041221088+20250828113831+Fiji-Nadi-LTE-DL-D!20250828110657,542020041221088,2025-08-28 11:38:31,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:06:57
542020041221088+20250828114011+Fiji-Nadi-LTE-DL-D!20250828110908,542020041221088,2025-08-28 11:40:11,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:09:08
542020041221088+20250828114132+Fiji-Nadi-LTE-DL-D!20250828111120,542020041221088,2025-08-28 11:41:32,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:11:20
542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,542020041221088,2025-08-28 11:42:52,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:13:32
542020041221088+20250828114432+Fiji-Nadi-LTE-DL-D!20250828111543,542020041221088,2025-08-28 11:44:32,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:15:43
542020041221088+20250828114552+Fiji-Nadi-LTE-DL-D!20250828111754,542020041221088,2025-08-28 11:45:52,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:17:54
542020041221088+20250828114712+Fiji-Nadi-LTE-DL-D!20250828112007,542020041221088,2025-08-28 11:47:12,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:20:07
542020041221088+20250828114852+Fiji-Nadi-LTE-DL-D!20250828112219,542020041221088,2025-08-28 11:48:52,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:22:19
542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,542020041221088,2025-08-28 11:49:52,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:24:30
542020041221088+20250828115053+Fiji-Nadi-LTE-DL-D!20250828112640,542020041221088,2025-08-28 11:50:53,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:26:40
542020041221088+20250828115313+Fiji-Nadi-LTE-DL-D!20250828112854,542020041221088,2025-08-28 11:53:13,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:28:54
542020041221088+20250828115533+Fiji-Nadi-LTE-DL-D!20250828113110,542020041221088,2025-08-28 11:55:33,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:31:10
542020041221088+20250828115753+Fiji-Nadi-LTE-DL-D!20250828113321,542020041221088,2025-08-28 11:57:53,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:33:21
542020041221088+20250828120053+Fiji-Nadi-LTE-DL-D!20250828113532,542020041221088,2025-08-28 12:00:53,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:35:32
542020041221088+20250828120254+Fiji-Nadi-LTE-DL-D!20250828113742,542020041221088,2025-08-28 12:02:54,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:37:42
542020041221088+20250828120902+Fiji-Nadi-LTE-DL-D!20250828113953,542020041221088,2025-08-28 12:09:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:39:53
542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,542020041221088,2025-08-28 12:10:01,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:42:01
542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,542020041221088,2025-08-28 12:10:41,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:44:09
542020041221088+20250828121201+Fiji-Nadi-LTE-DL-D!20250828114619,542020041221088,2025-08-28 12:12:01,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:46:19
542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,542020041221088,2025-08-28 12:13:01,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:48:29
542020041221088+20250828121341+Fiji-Nadi-LTE-DL-D!20250828115038,542020041221088,2025-08-28 12:13:41,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:50:38
542020041221088+20250828121442+Fiji-Nadi-LTE-DL-D!20250828115247,542020041221088,2025-08-28 12:14:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:52:47
542020041221088+20250828121542+Fiji-Nadi-LTE-DL-D!20250828115456,542020041221088,2025-08-28 12:15:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:54:56
542020041221088+20250828121642+Fiji-Nadi-LTE-DL-D!20250828115710,542020041221088,2025-08-28 12:16:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:57:10
542020041221088+20250828121742+Fiji-Nadi-LTE-DL-D!20250828115919,542020041221088,2025-08-28 12:17:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 11:59:19
542020041221088+20250828121902+Fiji-Nadi-LTE-DL-D!20250828120130,542020041221088,2025-08-28 12:19:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:01:30
542020041221088+20250828122022+Fiji-Nadi-LTE-DL-D!20250828120340,542020041221088,2025-08-28 12:20:22,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:03:40
542020041221088+20250828122203+Fiji-Nadi-LTE-DL-D!20250828120550,542020041221088,2025-08-28 12:22:03,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:05:50
542020041221088+20250828122203+Fiji-Nadi-LTE-DL-D!20250828120559,542020041221088,2025-08-28 12:22:03,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:05:59
542020041221088+20250828122241+Fiji-Nadi-LTE-DL-D!20250828121359,542020041221088,2025-08-28 12:22:41,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:13:59
542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,542020041221088,2025-08-28 12:24:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:16:12
542020041221088+20250828122542+Fiji-Nadi-LTE-DL-D!20250828121826,542020041221088,2025-08-28 12:25:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:18:26
542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,542020041221088,2025-08-28 12:27:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:20:42
542020041221088+20250828122802+Fiji-Nadi-LTE-DL-D!20250828122423,542020041221088,2025-08-28 12:28:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:24:23
542020041221088+20250828122942+Fiji-Nadi-LTE-DL-D!20250828122638,542020041221088,2025-08-28 12:29:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:26:38
542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,542020041221088,2025-08-28 12:32:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:28:53
542020041221088+20250828123342+Fiji-Nadi-LTE-DL-D!20250828123109,542020041221088,2025-08-28 12:33:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:31:09
542020041221088+20250828123522+Fiji-Nadi-LTE-DL-D!20250828123323,542020041221088,2025-08-28 12:35:22,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:33:23
542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,542020041221088,2025-08-28 12:36:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:35:38
542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,542020041221088,2025-08-28 12:38:23,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:37:54
542020041221088+20250828124043+Fiji-Nadi-LTE-DL-D!20250828124009,542020041221088,2025-08-28 12:40:43,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:40:09
542020041221088+20250828124303+Fiji-Nadi-LTE-DL-D!20250828124223,542020041221088,2025-08-28 12:43:03,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:42:23
542020041221088+20250828124503+Fiji-Nadi-LTE-DL-D!20250828124436,542020041221088,2025-08-28 12:45:03,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:44:36
542020041221088+20250828124723+Fiji-Nadi-LTE-DL-D!20250828124651,542020041221088,2025-08-28 12:47:23,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:46:51
542020041221088+20250828124943+Fiji-Nadi-LTE-DL-D!20250828124907,542020041221088,2025-08-28 12:49:43,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:49:07
542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,542020041221088,2025-08-28 12:52:03,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:51:21
542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,542020041221088,2025-08-28 12:54:04,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:53:34
542020041221088+20250828125624+Fiji-Nadi-LTE-DL-D!20250828125546,542020041221088,2025-08-28 12:56:24,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:55:46
542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,542020041221088,2025-08-28 12:58:44,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 12:57:59
542020041221088+20250828130044+Fiji-Nadi-LTE-DL-D!20250828130012,542020041221088,2025-08-28 13:00:44,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:00:12
542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,542020041221088,2025-08-28 13:02:44,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:02:28
542020041221088+20250828130504+Fiji-Nadi-LTE-DL-D!20250828130441,542020041221088,2025-08-28 13:05:04,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:04:41
542020041221088+20250828130744+Fiji-Nadi-LTE-DL-D!20250828130656,542020041221088,2025-08-28 13:07:44,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:06:56
542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,542020041221088,2025-08-28 13:10:05,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:09:12
542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,542020041221088,2025-08-28 13:14:35,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:11:28
542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,542020041221088,2025-08-28 13:19:54,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:13:44
542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,542020041221088,2025-08-28 13:24:55,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:16:58
542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,542020041221088,2025-08-28 13:25:55,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:19:14
542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,542020041221088,2025-08-28 13:27:35,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:21:30
542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,542020041221088,2025-08-28 13:31:15,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:23:46
542020041221088+20250828133556+Fiji-Nadi-LTE-DL-D!20250828132602,542020041221088,2025-08-28 13:35:56,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:26:02
542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,542020041221088,2025-08-28 13:38:16,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:28:18
542020041221088+20250828133856+Fiji-Nadi-LTE-DL-D!20250828133030,542020041221088,2025-08-28 13:38:56,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:30:30
542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,542020041221088,2025-08-28 13:40:16,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:32:46
542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,542020041221088,2025-08-28 13:41:16,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:35:02
542020041221088+20250828134256+Fiji-Nadi-LTE-DL-D!20250828133718,542020041221088,2025-08-28 13:42:56,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:37:18
542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,542020041221088,2025-08-28 13:44:36,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:39:34
542020041221088+20250828134616+Fiji-Nadi-LTE-DL-D!20250828134149,542020041221088,2025-08-28 13:46:16,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:41:49
542020041221088+20250828134936+Fiji-Nadi-LTE-DL-D!20250828134405,542020041221088,2025-08-28 13:49:36,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:44:05
542020041221088+20250828135037+Fiji-Nadi-LTE-DL-D!20250828134621,542020041221088,2025-08-28 13:50:37,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:46:21
542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,542020041221088,2025-08-28 13:51:37,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:48:37
542020041221088+20250828135237+Fiji-Nadi-LTE-DL-D!20250828135054,542020041221088,2025-08-28 13:52:37,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:50:54
542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,542020041221088,2025-08-28 13:54:37,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:53:10
542020041221088+20250828135857+Fiji-Nadi-LTE-DL-D!20250828135526,542020041221088,2025-08-28 13:58:57,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:55:26
542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,542020041221088,2025-08-28 14:00:57,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:57:41
542020041221088+20250828140157+Fiji-Nadi-LTE-DL-D!20250828135953,542020041221088,2025-08-28 14:01:57,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 13:59:53
542020041221088+20250828140337+Fiji-Nadi-LTE-DL-D!20250828140209,542020041221088,2025-08-28 14:03:37,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:02:09
542020041221088+20250828140457+Fiji-Nadi-LTE-DL-D!20250828140425,542020041221088,2025-08-28 14:04:57,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:04:25
542020041221088+20250828140718+Fiji-Nadi-LTE-DL-D!20250828140641,542020041221088,2025-08-28 14:07:18,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:06:41
542020041221088+20250828140938+Fiji-Nadi-LTE-DL-D!20250828140855,542020041221088,2025-08-28 14:09:38,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:08:55
542020041221088+20250828141158+Fiji-Nadi-LTE-DL-D!20250828141111,542020041221088,2025-08-28 14:11:58,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:11:11
542020041221088+20250828141358+Fiji-Nadi-LTE-DL-D!20250828141324,542020041221088,2025-08-28 14:13:58,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:13:24
542020041221088+20250828141618+Fiji-Nadi-LTE-DL-D!20250828141538,542020041221088,2025-08-28 14:16:18,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:15:38
542020041221088+20250828141838+Fiji-Nadi-LTE-DL-D!20250828141754,542020041221088,2025-08-28 14:18:38,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:17:54
542020041221088+20250828142038+Fiji-Nadi-LTE-DL-D!20250828142010,542020041221088,2025-08-28 14:20:38,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:20:10
542020041221088+20250828142258+Fiji-Nadi-LTE-DL-D!20250828142226,542020041221088,2025-08-28 14:22:58,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:22:26
542020041221088+20250828142518+Fiji-Nadi-LTE-DL-D!20250828142442,542020041221088,2025-08-28 14:25:18,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:24:42
542020041221088+20250828142739+Fiji-Nadi-LTE-DL-D!20250828142656,542020041221088,2025-08-28 14:27:39,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:26:56
542020041221088+20250828142959+Fiji-Nadi-LTE-DL-D!20250828142912,542020041221088,2025-08-28 14:29:59,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:29:12
542020041221088+20250828143139+Fiji-Nadi-LTE-DL-D!20250828143127,542020041221088,2025-08-28 14:31:39,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:31:27
542020041221088+20250828143419+Fiji-Nadi-LTE-DL-D!20250828143343,542020041221088,2025-08-28 14:34:19,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:33:43
542020041221088+20250828143639+Fiji-Nadi-LTE-DL-D!20250828143559,542020041221088,2025-08-28 14:36:39,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:35:59
542020041221088+20250828143859+Fiji-Nadi-LTE-DL-D!20250828143815,542020041221088,2025-08-28 14:38:59,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:38:15
542020041221088+20250828144059+Fiji-Nadi-LTE-DL-D!20250828144029,542020041221088,2025-08-28 14:40:59,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:40:29
542020041221088+20250828144319+Fiji-Nadi-LTE-DL-D!20250828144243,542020041221088,2025-08-28 14:43:19,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:42:43
542020041221088+20250828144339+Fiji-Nadi-LTE-DL-D!20250828144308,542020041221088,2025-08-28 14:43:39,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 14:43:08
542020041221088+20250828153519+Fiji-Nadi-LTE-DL-D!20250828151816,542020041221088,2025-08-28 15:35:19,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 15:18:16
542020041221088+20250828153602+Fiji-Nadi-LTE-DL-D!20250828152027,542020041221088,2025-08-28 15:36:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 15:20:27
542020041221088+20250828153702+Fiji-Nadi-LTE-DL-D!20250828152243,542020041221088,2025-08-28 15:37:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 15:22:43
542020041221088+20250828153742+Fiji-Nadi-LTE-DL-D!20250828152457,542020041221088,2025-08-28 15:37:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 15:24:57
542020041221088+20250828153842+Fiji-Nadi-LTE-DL-D!20250828152712,542020041221088,2025-08-28 15:38:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 15:27:12
542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,542020041221088,2025-08-28 15:39:22,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 15:29:28
542020041221088+20250828154002+Fiji-Nadi-LTE-DL-D!20250828153143,542020041221088,2025-08-28 15:40:02,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 15:31:43
542020041221088+20250828154042+Fiji-Nadi-LTE-DL-D!20250828153246,542020041221088,2025-08-28 15:40:42,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 15:32:46
542020041221088+20250829101853+Nawaka-MO!20250829101206,542020041221088,2025-08-29 10:18:53,Nawaka-MO,Nawaka-MO,MO,2025-08-29 10:12:06
542020041221088+20250829101913+Nawaka-MO!20250829101408,542020041221088,2025-08-29 10:19:13,Nawaka-MO,Nawaka-MO,MO,2025-08-29 10:14:08
542020041221088+20250829102013+Nawaka-MO!20250829101612,542020041221088,2025-08-29 10:20:13,Nawaka-MO,Nawaka-MO,MO,2025-08-29 10:16:12
542020041221088+20250829102033+Nawaka-MO!20250829101815,542020041221088,2025-08-29 10:20:33,Nawaka-MO,Nawaka-MO,MO,2025-08-29 10:18:15
542020041221088+20250829102053+Nawaka-MO!20250829101916,542020041221088,2025-08-29 10:20:53,Nawaka-MO,Nawaka-MO,MO,2025-08-29 10:19:16
542020041221088+20250829102513+Nawaka-LTE-DL!20250829102435,542020041221088,2025-08-29 10:25:13,Nawaka-LTE-DL,Nawaka-LTE,DL,2025-08-29 10:24:35
542020041221088+20250829102713+Nawaka-LTE-DL!20250829102643,542020041221088,2025-08-29 10:27:13,Nawaka-LTE-DL,Nawaka-LTE,DL,2025-08-29 10:26:43
542020041221088+20250829102934+Nawaka-LTE-DL!20250829102857,542020041221088,2025-08-29 10:29:34,Nawaka-LTE-DL,Nawaka-LTE,DL,2025-08-29 10:28:57
542020041221088+20250829103154+Nawaka-LTE-DL!20250829103112,542020041221088,2025-08-29 10:31:54,Nawaka-LTE-DL,Nawaka-LTE,DL,2025-08-29 10:31:12
542020041221088+20250829103354+Nawaka-LTE-DL!20250829103328,542020041221088,2025-08-29 10:33:54,Nawaka-LTE-DL,Nawaka-LTE,DL,2025-08-29 10:33:28
542020041221088+20250829103614+Nawaka-LTE-DL!20250829103543,542020041221088,2025-08-29 10:36:14,Nawaka-LTE-DL,Nawaka-LTE,DL,2025-08-29 10:35:43
542020041221088+20250829103754+Nawaka-LTE-DL!20250829103644,542020041221088,2025-08-29 10:37:54,Nawaka-LTE-DL,Nawaka-LTE,DL,2025-08-29 10:36:44
