id,timestamp,id_route_test_label,id_test_type,Activity.DNS Resolution Time,Activity.Remote Address,Activity.Remote IPs,Activity.Source Ports,Activity.Sub Activity,Activity.TTFB,Activity.Error,Activity.Band,Activity.LCI,Activity.ARFCN,Activity.Private IP,Activity.Activity,Activity.Connection Reset,Activity.Duplicated ACK,Activity.Duration,Activity.End TimeStamp,Activity.Fast Retransmission,Activity.Out of Order,Activity.Packet Loss Rate,Activity.Power,Activity.Public IP,Activity.Quality,Activity.SINR,Activity.Size,Activity.Spurious Retransmission,Activity.Start TimeStamp,Activity.Status,Activity.TCP Window Update,Activity.Tech,Activity.Throughput,Activity.Throughput WIFI,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825162419,2025-08-25 06:24:08+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,1.0,2811.019267833332,10.59.43.143,MO Call,3.96602602720665e-10,-4.164118099063471e-10,109771.94502137242,2025-08-25T06:24:08.487000+02:00,2.9627653052580205e-10,-2.633710438965438e-09,7.704599988864465e-10,-70.97636770474011,82.132.229.186,-9.012125010023924,10.425967776832792,2568.3471535806366,5.479096742305258e-10,2025-08-25T06:22:18.288000+02:00,Success,-1.398994940624483e-09,HSPA+,-158.63114847544983,9.287909820648357,2025-08-25 06:22:18.288000+02:00,2025-08-25 06:24:08.487000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825162501,2025-08-25 06:24:59+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,1.0,2804.6155731311396,10.59.47.207,MO Call,1.1900672376704016e-09,-3.56212636383542e-10,31494.045703568336,2025-08-25T06:24:59.838000+02:00,3.7625762210209677e-10,9.713904338583984e-10,2.4182135766698755e-10,-74.81610151767808,No Network Available,-9.14310698483916,1.9250037891091716,-340.8542756473656,-2.680491240823157e-10,2025-08-25T06:24:28.725000+02:00,Success,-1.6150770275900356e-10,HSPA+,-6.0032219412916845,52.92803854902342,2025-08-25 06:24:28.725000+02:00,2025-08-25 06:24:59.838000+02:00
542020041221088+20250825165336+Fiji-Nadi-MO-D!20250825165217,2025-08-25 06:52:06+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,1.0,2752.990769025486,10.49.173.84,MO Call,1.6338214275931784e-09,-6.115367136106707e-10,108829.94651667762,2025-08-25T06:52:06.689000+02:00,-7.894786986700879e-11,-1.2180766868377916e-09,1.2045687264943168e-09,-76.01897235307163,105.206.139.119,-8.785869449476142,5.384133691424372,3270.39786900099,1.0082694705000425e-09,2025-08-25T06:50:18.543000+02:00,Success,-3.0067519953775514e-09,HSPA+,-42.41816925657322,90.56551729104639,2025-08-25 06:50:18.543000+02:00,2025-08-25 06:52:06.689000+02:00
542020041221088+20250825165456+Fiji-Nadi-MO-D!20250825165422,2025-08-25 06:54:11+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Drop,8.0,16.0,2925.9389885268224,10.49.199.223,MO Call,-7.26048182216252e-11,1.6918815199897743e-09,104121.73964694595,2025-08-25T06:54:11.662000+02:00,7.81948319189196e-10,6.337971276322824e-10,8.866211254576649e-10,-83.4195119098769,No Network Available,-9.761238111042722,3.6914613147827318,39934.31175203684,8.024252452664464e-10,2025-08-25T06:52:27.588000+02:00,Failed,-1.1097732887941543e-09,HSPA+,3150.0488791661305,3295.8947859261457,2025-08-25 06:52:27.588000+02:00,2025-08-25 06:54:11.662000+02:00
542020041221088+20250825165816+Fiji-Nadi-MO-D!20250825165620,2025-08-25 06:56:09+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,116.0,3398.633583663407,10.49.199.223,MO Call,-6.403895062836798e-10,4.3876734043481944e-12,96745.85225320981,2025-08-25T06:56:09.469000+02:00,-1.829365565728268e-09,7.88027903229903e-10,-2.3359414284281336e-09,-75.4155394297405,82.132.198.145,-7.427903021383081,10.758327488109217,644.7675721647483,8.518677418012701e-10,2025-08-25T06:54:32.304000+02:00,Success,8.389550835223211e-10,HSPA+,371.9851080606497,-67.23140259495361,2025-08-25 06:54:32.304000+02:00,2025-08-25 06:56:09.469000+02:00
542020041221088+20250825170837+Fiji-Nadi-MO-D!20250825165818,2025-08-25 06:58:07+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,324.0,2438.383260883425,10.39.206.6,MO Call,2.2611634561210121e-10,-5.990031284845677e-10,97238.6933774765,2025-08-25T06:58:07.156000+02:00,5.248280407779649e-10,-5.1147526627123e-10,-6.24857151807633e-10,-73.32845074620083,102.58.22.83,-9.031305386452487,5.540408962381025,-2705.8588306224556,-3.037136092847186e-10,2025-08-25T06:56:29.986000+02:00,Success,9.787692262961377e-10,HSPA+,-222.81639024144147,-51.213050260562284,2025-08-25 06:56:29.986000+02:00,2025-08-25 06:58:07.156000+02:00
542020041221088+20250825171938+Fiji-Nadi-MO-D!20250825170022,2025-08-25 07:00:11+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,340.0,3187.0440224789636,10.29.219.72,MO Call,-5.13398446694118e-10,2.1058517656666776e-10,104207.2617533499,2025-08-25T07:00:11.355000+02:00,-9.647685808025813e-10,1.306214327501699e-09,1.6502691043003807e-09,-77.01948732920435,No Network Available,-7.511807417363698,7.48899947152881,3577.9268225557926,1.3480698635178135e-09,2025-08-25T06:58:27.211000+02:00,Success,9.861647040697178e-11,HSPA+,132.54265627369062,-131.81652206955934,2025-08-25 06:58:27.211000+02:00,2025-08-25 07:00:11.355000+02:00
542020041221088+20250825171958+Fiji-Nadi-MO-D!20250825170226,2025-08-25 07:02:15+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,181.0,2890.7116341682795,10.39.216.239,MO Call,-4.349783689348249e-10,-3.1752991311008185e-10,105951.87274319876,2025-08-25T07:02:15.692000+02:00,-5.878796917876916e-10,4.399016684317983e-10,-5.579326939897604e-10,-66.27894113443395,102.218.86.140,-9.74001133877652,14.519580282759021,-1902.586457009807,2.4958621777697745e-09,2025-08-25T07:00:31.542000+02:00,Success,-5.568902687526243e-10,HSPA+,131.0672861633779,-44.35029850957118,2025-08-25 07:00:31.542000+02:00,2025-08-25 07:02:15.692000+02:00
542020041221088+20250825172019+Fiji-Nadi-MO-D!20250825170431,2025-08-25 07:04:20+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,173.0,3257.970975123238,10.29.227.123,MO Call,1.7037815722610842e-09,8.227417098683847e-10,104024.48885396507,2025-08-25T07:04:20.078000+02:00,2.8263771985816664e-10,1.6486067922543417e-09,7.875136006155994e-11,-79.212894069876,196.136.63.206,-6.616503525767298,10.92066827722929,5291.652216148184,6.593481670422067e-10,2025-08-25T07:02:35.903000+02:00,Success,1.52360789289591e-09,HSPA+,114.32661333983066,-60.00981849419139,2025-08-25 07:02:35.903000+02:00,2025-08-25 07:04:20.078000+02:00
542020041221088+20250825172039+Fiji-Nadi-MO-D!20250825170633,2025-08-25 07:06:22+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,27.0,-38.30452204707471,,MO Call,-1.5326987025311699e-09,4.741417980578706e-10,101699.40769433593,2025-08-25T07:06:22.422000+02:00,-7.223773553675013e-10,1.896987236452e-09,-2.8477513912960265e-10,-77.45573615008432,No Network Available,-3.2907361819529255,9.681575105750674,28146.526843804553,-1.640448775674583e-10,2025-08-25T07:04:40.324000+02:00,Success,-6.027875261082323e-10,HSPA+,2539.2943418990826,2664.3931964331086,2025-08-25 07:04:40.324000+02:00,2025-08-25 07:06:22.422000+02:00
542020041221088+20250825172059+Fiji-Nadi-MO-D!20250825170837,2025-08-25 07:08:26+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,57.0,3168.2060356222587,10.29.234.223,MO Call,1.2322026885300921e-09,2.863130744103026e-10,103632.21008034825,2025-08-25T07:08:26.676000+02:00,1.4172801268416365e-09,-1.7383958076290683e-11,1.054070141912905e-09,-85.2462394314886,82.132.236.124,-9.735813718364188,13.054108854289572,-1761.8649256549998,1.6497070903182695e-10,2025-08-25T07:06:42.547000+02:00,Success,7.493157987367953e-10,HSPA+,201.40461280318945,29.623037430734595,2025-08-25 07:06:42.547000+02:00,2025-08-25 07:08:26.676000+02:00
542020041221088+20250825172119+Fiji-Nadi-MO-D!20250825171041,2025-08-25 07:10:30+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,73.0,2918.789745440352,10.49.232.106,MO Call,-7.913391150849113e-10,4.860137854007552e-10,103573.62991032125,2025-08-25T07:10:30.067000+02:00,7.849608406282019e-10,4.927060086652897e-10,-3.0081324557689726e-10,-85.59409120664515,82.132.215.191,-10.620854088692724,-0.49595999421887804,1565.9088868969761,-4.215949599699636e-10,2025-08-25T07:08:46.934000+02:00,Success,1.9655937601195255e-10,HSPA+,214.38459044168076,-13.263387322937755,2025-08-25 07:08:46.934000+02:00,2025-08-25 07:10:30.067000+02:00
542020041221088+20250825172139+Fiji-Nadi-MO-D!20250825171248,2025-08-25 07:12:37+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,64.0,372.9684936848469,10.49.236.152,MO Call,1.6196812200858042e-10,1.052048550019492e-09,106613.04673130019,2025-08-25T07:12:37.346000+02:00,9.194660986789848e-10,2.899728656335496e-10,-2.094375007888253e-09,-91.56427565449948,154.239.70.197,-3.931249688611419,5.738881891931179,2393.1592044539907,9.53853589369354e-10,2025-08-25T07:10:50.218000+02:00,Success,-5.68827417098198e-10,HSPA+,-80.92324099774493,13.936018230937098,2025-08-25 07:10:50.218000+02:00,2025-08-25 07:12:37.346000+02:00
542020041221088+20250825172159+Fiji-Nadi-MO-D!20250825171449,2025-08-25 07:14:38+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,73.0,3015.0232649488703,10.49.241.85,MO Call,1.1063695038515767e-09,-6.704663117821939e-11,100141.96659461787,2025-08-25T07:14:38.700000+02:00,-1.657630099079166e-09,2.640454772353303e-10,8.604612006686068e-10,-85.07271063431001,82.132.229.27,-12.502051287547621,-0.6110543884404598,-16.718587965272718,4.019391752668167e-11,2025-08-25T07:12:57.559000+02:00,Success,8.081455856807401e-10,HSPA,121.06068686469838,-17.929686625286866,2025-08-25 07:12:57.559000+02:00,2025-08-25 07:14:38.700000+02:00
542020041221088+20250825172219+Fiji-Nadi-MO-D!20250825171653,2025-08-25 07:16:42+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,73.0,3604.741604510436,10.39.244.233,MO Call,4.6150447852549246e-10,-6.495783415745056e-10,103740.10510590412,2025-08-25T07:16:42.178000+02:00,1.1069568090449401e-11,-8.895999764922854e-10,6.614103496211821e-10,-83.93352514398892,84.233.67.199,-5.5609394235219085,9.949933924434612,847.8669244952241,4.357538108921814e-10,2025-08-25T07:14:59.018000+02:00,Success,-1.2620661555785838e-09,HSPA+,-259.43772404501686,-49.469822568116214,2025-08-25 07:14:59.018000+02:00,2025-08-25 07:16:42.178000+02:00
542020041221088+20250825172239+Fiji-Nadi-MO-D!20250825171855,2025-08-25 07:18:44+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,57.0,3624.6346208097375,10.49.249.190,MO Call,-1.1590383382248789e-09,-8.40969667557169e-10,103123.02813073539,2025-08-25T07:18:44.501000+02:00,-1.1192669770664381e-10,-2.4672792864514264e-10,5.246865595581443e-10,-67.92839143966825,82.132.215.91,-10.835673377615306,9.234209060145872,447.0918481378791,1.5574627462727454e-09,2025-08-25T07:17:02.358000+02:00,Success,3.6071193806048635e-10,HSPA+,15.533490244296345,29.702747896032612,2025-08-25 07:17:02.358000+02:00,2025-08-25 07:18:44.501000+02:00
542020041221088+20250825172259+Fiji-Nadi-MO-D!20250825171910,2025-08-25 07:19:09+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,57.0,3547.4235505128304,10.49.249.190,MO Call,-1.8469097880450216e-09,-5.884781438027585e-10,5551.615243212676,2025-08-25T07:19:09.535000+02:00,7.426286967834502e-10,1.5640236213498088e-09,-1.754520590570946e-10,-67.75279690480106,82.132.215.91,-10.759262652490067,8.774691620916,-1747.349791289752,-5.114720901968999e-10,2025-08-25T07:19:04.467000+02:00,Success,1.3155780284819377e-09,WCDMA,223.00529733339584,-24.124357661815015,2025-08-25 07:19:04.467000+02:00,2025-08-25 07:19:09.535000+02:00
542020041221088+20250826095657+Fiji-Nadi-MO-D!20250826095518,2025-08-25 23:55:07+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,1.0,2335.046071260435,10.29.95.209,MO Call,-9.541218540704211e-10,-3.6789156709270393e-10,110298.62324003153,2025-08-25T23:55:07.583000+02:00,-1.8184162757716202e-09,-1.1344825469669154e-09,2.1036104821530978e-11,-67.8897392860451,82.132.215.34,-6.873573441014871,17.40431044547612,415.2567942203881,-2.635095349702847e-10,2025-08-25T23:53:17.452000+02:00,Success,7.204607400492657e-11,HSPA+,3.653559818069212,48.94300031824201,2025-08-25 23:53:17.452000+02:00,2025-08-25 23:55:07.583000+02:00
542020041221088+20250826100537+Fiji-Nadi-MO-D!20250826095725,2025-08-25 23:57:14+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,41.0,487.0,41536.47168642092,10.59.18.98,MO Call,9.220254496491711e-10,3.12472472295879e-11,106461.84223592911,2025-08-25T23:57:14.640000+02:00,-4.741977310011286e-10,-7.075102706258613e-10,7.05247968483265e-10,-91.05129117306844,102.61.234.243,-10.435437382355119,10.496447326855678,20687.763225670293,-1.2715697770775733e-10,2025-08-25T23:55:27.554000+02:00,Failed,1.1236520363226638e-10,LTE CA2,1354.5491353712807,1118.4686853796986,2025-08-25 23:55:27.554000+02:00,2025-08-25 23:57:14.640000+02:00
542020041221088+20250826101158+Fiji-Nadi-MO-D!20250826095926,2025-08-25 23:59:15+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,312.0,3050.706873887795,10.59.18.98,MO Call,2.8088268939819643e-10,5.398210400708679e-10,101431.66425983995,2025-08-25T23:59:15.830000+02:00,-5.513707554035406e-10,9.115213203724193e-10,7.629280007817616e-10,-87.77075632063458,45.117.247.245,-11.993289004057862,6.307499778078232,1721.7981814613154,6.297227027538906e-10,2025-08-25T23:57:34.681000+02:00,Success,1.09219432757234e-09,HSPA+,81.34940165724062,21.46101961300286,2025-08-25 23:57:34.681000+02:00,2025-08-25 23:59:15.830000+02:00
542020041221088+20250826101359+Fiji-Nadi-MO-D!20250826100131,2025-08-26 00:01:20+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,280.0,3294.397520461976,10.29.127.123,MO Call,1.7362824440715069e-09,6.964551028429145e-10,105209.09439311309,2025-08-26T00:01:20.988000+02:00,4.956073602483853e-10,-1.240016982207557e-09,4.876089104004004e-10,-71.42517696171517,45.117.246.244,-6.365523695460931,11.826618062476626,6416.092306493175,-9.493030177132017e-10,2025-08-25T23:59:35.838000+02:00,Success,3.7881999511039415e-10,HSPA+,324.86163107242567,58.09627659954637,2025-08-25 23:59:35.838000+02:00,2025-08-26 00:01:20.988000+02:00
542020041221088+20250826103243+Fiji-Nadi-MO-D!20250826100336,2025-08-26 00:03:25+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,296.0,2784.774613026387,10.49.125.142,MO Call,-6.110877235722261e-10,-4.1644497984556845e-10,104589.51242169732,2025-08-26T00:03:25.954000+02:00,-7.905606694900085e-10,-5.691978646875981e-10,1.0923134353660009e-11,-76.2253017352352,105.81.35.87,-7.137994606413252,18.19749389737312,3003.9189422837253,-2.704753429634734e-10,2025-08-26T00:01:40.818000+02:00,Success,4.0310955427763474e-11,HSPA+,-105.85015687344321,99.54588093148719,2025-08-26 00:01:40.818000+02:00,2025-08-26 00:03:25.954000+02:00
542020041221088+20250826103644+Fiji-Nadi-MO-D!20250826100542,2025-08-26 00:05:31+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,397.0,2985.2225783927756,10.39.136.14,MO Call,-3.1070725344817653e-10,4.102673587350453e-10,105621.37424688859,2025-08-26T00:05:31.193000+02:00,8.520204234242678e-10,-6.512500437588656e-10,-1.0102286589971828e-09,-80.52297160182759,82.132.222.75,-6.8345974745443945,14.593992202740916,4211.373416880258,-2.9912150713328885e-11,2025-08-26T00:03:46.037000+02:00,Success,-2.6558642559969866e-10,HSPA,43.178240387034535,83.4380236364317,2025-08-26 00:03:46.037000+02:00,2025-08-26 00:05:31.193000+02:00
542020041221088+20250826103704+Fiji-Nadi-MO-D!20250826100746,2025-08-26 00:07:35+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,395.0,3054.58078285789,10.29.139.24,MO Call,-1.3197912435103793e-10,1.443916500195455e-09,104798.64114577133,2025-08-26T00:07:35.713000+02:00,-5.352829739426181e-10,-7.055943376031818e-11,1.1655623373756673e-09,-72.31121212418078,102.62.128.205,-8.020527851658048,19.7786189231908,-3505.787197859564,5.921413557626568e-10,2025-08-26T00:05:51.551000+02:00,Success,1.2373847058885358e-09,HSPA,210.6174708149415,48.29265414680958,2025-08-26 00:05:51.551000+02:00,2025-08-26 00:07:35.713000+02:00
542020041221088+20250826111634+Fiji-Nadi-MO-D!20250826100949,2025-08-26 00:09:38+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,390.0,2821.45083500758,10.29.142.81,MO Call,-8.59366810006437e-11,1.2020002940402114e-10,103382.88082833016,2025-08-26T00:09:38.831000+02:00,-7.785548666861468e-10,-7.257193507079797e-10,-6.776756035792989e-10,-81.86211820794486,45.117.247.237,-10.469523600298185,13.226280003561795,3761.98391259433,-2.7514573476215156e-10,2025-08-26T00:07:55.681000+02:00,Success,3.81247940923311e-10,HSPA,63.59359957252201,44.53374279684199,2025-08-26 00:07:55.681000+02:00,2025-08-26 00:09:38.831000+02:00
542020041221088+20250826112034+Fiji-Nadi-MO-D!20250826101154,2025-08-26 00:11:43+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,344.0,3104.09379667695,10.39.146.63,MO Call,-1.340190413689907e-09,5.481671475416258e-10,104834.04384043001,2025-08-26T00:11:43.063000+02:00,3.255808152195017e-10,-2.824631889114919e-10,1.754349355091595e-10,-77.87704780285881,82.132.198.177,-9.167599112408597,10.079060294477163,310.8587694552795,-5.300613834324128e-10,2025-08-26T00:09:58.884000+02:00,Success,-1.8394169434063962e-09,HSPA+,184.9996604283167,-19.42170556797837,2025-08-26 00:09:58.884000+02:00,2025-08-26 00:11:43.063000+02:00
542020041221088+20250826112435+Fiji-Nadi-MO-D!20250826101401,2025-08-26 00:13:50+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,164.0,2892.973299438042,10.39.150.93,MO Call,-5.141778237541831e-10,4.3338217337858877e-10,107561.42037965737,2025-08-26T00:13:50.341000+02:00,8.085412056434435e-10,-1.348846097359212e-10,1.1021696092868064e-09,-71.77632325845138,82.132.235.162,-9.513014747122861,11.344445314576584,1271.7947981202442,-3.614744478580484e-10,2025-08-26T00:12:03.204000+02:00,Success,1.2216101779872167e-09,HSPA+,212.2369813379787,-85.12500407284126,2025-08-26 00:12:03.204000+02:00,2025-08-26 00:13:50.341000+02:00
542020041221088+20250826112936+Fiji-Nadi-MO-D!20250826101605,2025-08-26 00:15:54+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,164.0,3226.4414291384496,10.59.52.9,MO Call,-2.536331753214777e-10,1.0571082959414774e-09,104199.24864593672,2025-08-26T00:15:54.903000+02:00,2.0658529984942066e-09,-1.1749928320597578e-09,-1.8572937466465534e-09,-69.05248083141522,82.132.245.72,-8.075951483335697,14.498365177689209,-5417.834928912748,-1.3121148412326602e-09,2025-08-26T00:14:10.741000+02:00,Success,-3.6157186621751516e-10,HSPA+,-59.405613913862624,-28.384807424187127,2025-08-26 00:14:10.741000+02:00,2025-08-26 00:15:54.903000+02:00
542020041221088+20250826113056+Fiji-Nadi-MO-D!20250826101811,2025-08-26 00:18:00+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,156.0,3504.84367947703,10.29.156.7,MO Call,8.212495661827918e-10,1.2712996535638014e-09,104656.93847228226,2025-08-26T00:18:00.286000+02:00,-1.845991837312297e-09,-1.3752941887693548e-09,-7.298093383740874e-10,-67.84204383796333,102.56.36.187,-10.15851104466851,7.746991951099827,343.4720501995598,9.71377154066342e-10,2025-08-26T00:16:15.108000+02:00,Success,9.395685765015564e-10,HSPA+,175.9096044303363,-39.57096878198929,2025-08-26 00:16:15.108000+02:00,2025-08-26 00:18:00.286000+02:00
542020041221088+20250826113136+Fiji-Nadi-MO-D!20250826102014,2025-08-26 00:20:03+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,49.0,2742.0534399341313,10.29.159.151,MO Call,-1.0990840624523636e-09,2.6632750049358335e-10,103158.99110730017,2025-08-26T00:20:03.690000+02:00,5.671128555931631e-10,7.327391189963093e-10,1.8773976087822272e-09,-69.88745816760846,82.132.218.184,-11.87218165817178,7.089932425748546,3519.710853835414,3.563649135733158e-10,2025-08-26T00:18:20.530000+02:00,Success,5.864005134282242e-10,HSPA+,329.7772702507597,8.525659898770492,2025-08-26 00:18:20.530000+02:00,2025-08-26 00:20:03.690000+02:00
542020041221088+20250826113357+Fiji-Nadi-MO-D!20250826102219,2025-08-26 00:22:08+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,33.0,3319.498683610222,10.29.162.219,MO Call,-6.961361820540011e-10,-1.6415549614368875e-09,102704.70864552239,2025-08-26T00:22:08.080000+02:00,-2.154153162938446e-10,-4.552322460167553e-10,-3.6530684848082395e-10,-62.258208334877914,82.132.231.31,-8.349289451237828,10.275291284954257,577.2375910437078,-3.418650374866333e-10,2025-08-26T00:20:23.900000+02:00,Success,-7.774990183486696e-10,HSPA+,-201.7897584513223,-26.221881101324172,2025-08-26 00:20:23.900000+02:00,2025-08-26 00:22:08.080000+02:00
542020041221088+20250826113457+Fiji-Nadi-MO-D!20250826102429,2025-08-26 00:24:18+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,41.0,3037.4531663588905,10.39.168.98,MO Call,5.206107393767185e-10,-4.686396256214374e-10,109695.6194129717,2025-08-26T00:24:18.368000+02:00,7.646716650441371e-10,-6.756871760992669e-10,4.904512934064532e-10,-82.73848663108515,102.206.158.79,-11.96043321335912,10.91475964341935,1531.4639460151488,-1.3216019835723807e-09,2025-08-26T00:22:28.173000+02:00,Success,-7.452183452709674e-10,HSPA+,53.306098746981725,115.09218350182358,2025-08-26 00:22:28.173000+02:00,2025-08-26 00:24:18.368000+02:00
542020041221088+20250826113918+Fiji-Nadi-MO-D!20250826102634,2025-08-26 00:26:23+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,41.0,3256.8580752650023,10.59.70.58,MO Call,-1.739773671961873e-10,-1.8534769232167386e-10,104473.32642237504,2025-08-26T00:26:23.158000+02:00,-3.082106438387014e-11,-3.1674621202721996e-10,1.188448895694424e-09,-70.05528010414533,102.58.137.200,-8.430192371927939,8.624684209863933,1458.5304223442847,-2.091787081443245e-09,2025-08-26T00:24:38.999000+02:00,Success,1.067033167834856e-09,HSPA+,-127.39511340886341,-31.92915535397006,2025-08-26 00:24:38.999000+02:00,2025-08-26 00:26:23.158000+02:00
542020041221088+20250826114439+Fiji-Nadi-MO-D!20250826102840,2025-08-26 00:28:29+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,2.0,2984.6329091783764,10.29.175.58,MO Call,1.3381972449419648e-10,-2.0466609274396445e-10,104982.61364477464,2025-08-26T00:28:29.033000+02:00,-1.996884761450107e-09,-5.079032476723756e-10,-3.168392004726027e-10,-73.01166299404734,197.192.243.131,-11.198506066242066,17.957612201296588,4965.700770639429,-1.4644083874319516e-09,2025-08-26T00:26:43.848000+02:00,Success,7.160197420479342e-11,HSPA+,192.36160009463245,76.5895556427221,2025-08-26 00:26:43.848000+02:00,2025-08-26 00:28:29.033000+02:00
542020041221088+20250826114759+Fiji-Nadi-MO-D!20250826103045,2025-08-26 00:30:34+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,13.0,-38.4788571232813,10.59.79.146,MO Call,5.540826016594393e-10,3.187553303174357e-10,104649.77419755339,2025-08-26T00:30:34.771000+02:00,2.0417561577664478e-09,7.376946846461948e-10,-7.158713405641985e-10,-83.43765831449201,No Network Available,-3.7609705177496484,2.997615440587438,4334.906038414375,1.3456025931836703e-09,2025-08-26T00:28:49.641000+02:00,Success,1.4950059839380734e-09,HSPA+,98.60790589540801,-73.44643374502029,2025-08-26 00:28:49.641000+02:00,2025-08-26 00:30:34.771000+02:00
542020041221088+20250826114940+Fiji-Nadi-MO-D!20250826103249,2025-08-26 00:32:38+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,55.0,-122.6837307410089,10.29.184.146,MO Call,2.816679155661676e-10,1.2626237667249976e-10,103556.57829849169,2025-08-26T00:32:38.292000+02:00,6.329186113071995e-10,3.981551319232618e-10,9.953157102195645e-10,-65.67599499465219,102.218.86.139,-2.1887592202321837,12.83713627765964,-1809.8429656803564,2.447129364711968e-10,2025-08-26T00:30:55.155000+02:00,Success,1.1999214266240507e-10,HSPA+,74.27537126114976,48.64323422872951,2025-08-26 00:30:55.155000+02:00,2025-08-26 00:32:38.292000+02:00
542020041221088+20250826115000+Fiji-Nadi-MO-D!20250826103454,2025-08-26 00:34:43+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,52.0,2968.821805992502,10.39.189.54,MO Call,9.588499697228028e-10,8.174655105061112e-11,103995.85839280418,2025-08-26T00:34:43.348000+02:00,-1.4967863681913397e-09,-4.761729502108101e-10,-2.1099395475940146e-09,-83.18490362814421,82.132.228.165,-9.997085030057217,5.942129603626295,4916.851073138215,-4.154054511684728e-10,2025-08-26T00:32:59.189000+02:00,Success,1.4214838581503009e-09,HSPA,-99.18168797444355,56.49481387127706,2025-08-26 00:32:59.189000+02:00,2025-08-26 00:34:43.348000+02:00
542020041221088+20250826115020+Fiji-Nadi-MO-D!20250826103706,2025-08-26 00:36:55+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,70.0,211.96643142262025,10.59.91.46,MO Call,-2.0757873714837627e-09,7.92553493016184e-10,109251.31722144909,2025-08-26T00:36:55.070000+02:00,2.7276226749799674e-10,8.246341823990121e-10,-1.3780275633793344e-09,-87.29795871492517,No Network Available,-0.23975821232532532,12.768909186825642,-1218.376378481644,-1.6359377937471844e-10,2025-08-26T00:35:04.904000+02:00,Success,1.134185850395007e-09,LTE CA1,50.33715654891348,-120.24261883201692,2025-08-26 00:35:04.904000+02:00,2025-08-26 00:36:55.070000+02:00
542020041221088+20250826115040+Fiji-Nadi-MO-D!20250826103908,2025-08-26 00:38:57+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,132.0,3195.84775574588,10.59.91.46,MO Call,-6.544208374733519e-10,-2.3207210001262206e-10,102122.32381491229,2025-08-26T00:38:57.310000+02:00,-9.82928360608427e-11,7.35701205363904e-10,-3.5697776077108473e-10,-82.55067915433065,102.218.86.139,-8.514479375472366,5.239442353324166,2002.3676509723398,-4.1823154813239264e-10,2025-08-26T00:37:15.158000+02:00,Success,-5.213441459576413e-11,WCDMA,94.17962495907496,-20.371393320409126,2025-08-26 00:37:15.158000+02:00,2025-08-26 00:38:57.310000+02:00
